Source,SubType,ID,AuthorUserName,AuthorDisplayName,AuthorId,Created,Message,ContentType,PhotoUrl,ContextUrl,Links,AuthorFollowerCount,PostImpressionsTotal,PostImpressionsOrganic,PostProjectedImpressions,SocialValue,PostReach,VideoViews,TotalPublicEngagements,LikeCount,Comments,SharesRetweets,TotalEngagementsAndInteractions,TotalInteractions,EngagementRate,FollowerInteractionRate,EngagementAndInteractionRate,TWAuthorIsVerified,TWRetweetCount,TWReplyCount,TWEngagement,TWQuoteTweets,TWBookmarks,TWUserProfileClicks,TWUrlLinkClicks,TWEngagementAndInteractions,TWAuthorCreated,IGStoryTapsForward,IGStoryTapsBack,IGStoryExits,IGCommentCount,IGTotalEngagements,IGStoryReplies,IGSaveCount,TikTokEngagements,Status,Tags,Sentiment,Language
Instagram,Instagram_Reel,1.81E+16,pwhl_sirens,New York Sirens,1.78E+16,12/2/2024 2:54,Game. Winner.,Video,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQPpTvF3d1u3jujrItitXiDq74StBbBisJcTCjFKx1p--IdXiOXLBeprtvDGzdAT2pV6eeV3GuPLIQ1yPDHCzOBWFKUSPHEX1Nzyhpw.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLmNsaXBzLnVua25vd24tQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSJ9&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=108&vs=493982973695600_2184700124&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNTRDNTQxRUM1QjJDNDFCMzAyRDBERjQxRjEzRjJCNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dINGY5QnNRSjcyUzZkRUNBRnhCYnZEQ0lPRXVicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJvqH8s3l7e9AFQIoAkMzLBdAJJocrAgxJxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYAXMVv22_2cVvObCl4PB4Nxw600vihh7eJh4zpFkAFU5w&oe=676CA469&_nc_sid=1d576d,https://www.instagram.com/reel/DDD1ed0AJuu/, ,50199,48087,48087, ,3572,34174,48087,2610,2552,22,125,2610,0,5.43%,0.05,0.05428, , , , , , , , , , , , , ,22,2610, ,36, ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:AIRSUPRA,Logo AI:Bauer,Logo AI:CCM Hockey,Logo AI:Midea,Logo AI:Scotiabank,Logo AI:Warrior Sports,Logo On Asset:AIRSUPRA Rinkboards,Logo On Asset:Bauer Jersey,Logo On Asset:Bauer Rinkboards,Logo On Asset:CCM Hockey Rinkboards,Logo On Asset:Midea Rinkboards,Logo On Asset:Scotiabank Rinkboards,Logo On Asset:Warrior Sports Rinkboards,New York,Text Mention:League and Teams",Objective,deu
Instagram,Instagram_Story,1.80E+16,pwhl_sirens,New York Sirens,1.78E+16,12/2/2024 2:01, ,Photo,https://media.zoomph.com/instagram/17841461412831857/18015542285396894, , ,50199,4119,4119, ,83,4017, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3836,618,545,0,0,0, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Warrior Sports,Logo On Asset:Bauer Jersey,Logo On Asset:Bauer Rinkboards,Logo On Asset:Warrior Sports Rinkboards,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Media,1.80E+16,pwhl_sirens,New York Sirens,1.78E+16,12/2/2024 1:37,Carpy’s back doing Carpy things 🚨,Photo,https://scontent-iad3-1.cdninstagram.com/v/t51.75761-15/469036357_17911599090047095_8043600355807859506_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=Mf0GFXM_f54Q7kNvgF-FDuq&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A3i0PHitzdhWEuUsLL0acIN&oh=00_AYCLM8gZRCGA0ylHP-QN-XewWM1Pw7eluzrC4_XEHuEjbg&oe=677088AD,https://www.instagram.com/p/DDDst14gLxz/, ,50199,45562,45562, ,4644,40593, ,3733,3656,35,0,3733,0,8.19%,0.07,0.08193, , , , , , , , , , , , , ,35,3733, ,42, ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Warrior Sports,Logo On Asset:Bauer Jersey,Logo On Asset:Bauer Rinkboards,Logo On Asset:Warrior Sports Rinkboards,New York,Text Mention:League and Teams",Objective,eng
Instagram,Instagram_Media,1.80E+16,pwhl_sirens,New York Sirens,1.78E+16,12/2/2024 1:07,JESSIE ELDRIDGE WITH THE FIRST GOAL OF THE SEASON!🚨,Photo,https://scontent-iad3-1.cdninstagram.com/v/t51.75761-15/468902708_17911596762047095_6917791124010519674_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=SWY1BSmPTJQQ7kNvgHQIVsC&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=A3i0PHitzdhWEuUsLL0acIN&oh=00_AYCQXpu_C1chDkskWh1Y133DuVpLG1eteSUu__Vor63ZWA&oe=67709474,https://www.instagram.com/p/DDDpVWBg1uW/, ,50199,33013,33013, ,2928,29153, ,2268,2250,2,0,2268,0,6.87%,0.05,0.0687, , , , , , , , , , , , , ,2,2268, ,16, ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:CCM Hockey,Logo On Asset:Bauer Jersey,Logo On Asset:CCM Hockey Rinkboards,New York,Text Mention:League and Teams",Objective,zho
Instagram,Instagram_Story,1.81E+16,pwhl_sirens,New York Sirens,1.78E+16,12/2/2024 0:52, ,Photo,https://media.zoomph.com/instagram/17841461412831857/18073113241617961, , ,50199,4432,4432, ,89,4299, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4529,260,339,0,0,0, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:CCM Hockey,Logo On Asset:Bauer Jersey,Logo On Asset:Bauer Rinkboards,Logo On Asset:CCM Hockey Rinkboards,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_sirens,New York Sirens,1.78E+16,12/1/2024 22:02, ,Video,https://media.zoomph.com/instagram/17841461412831857/18068998741641070_thumbnail, , ,50199,4942,4942, ,99,4880,867,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5148,1152,356,0,0,1, , ,Pending,"New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/16/2024 21:26, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18057503356511636, , ,50230,5237,5237, ,105,5235, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4737,525,510,0,0,1, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:CCM Hockey,Logo On Asset:CCM Hockey Rinkboards,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 23:45, ,Photo,https://media.zoomph.com/instagram/17841461483088745/17861424663129386, , ,50248,3674,3674, ,74,3589, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3692,195,298,0,0,0, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Discover,Logo AI:United Healthcare,Logo On Asset:Bauer Rinkboards,Logo On Asset:Discover Helmet,Logo On Asset:United Healthcare Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 22:50, ,Photo,https://media.zoomph.com/instagram/17841461483088745/17875244820065598, , ,50248,3633,3633, ,73,3560, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3548,226,193,0,0,0, , ,Pending,"Asset:Jersey,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 22:33, ,Video,https://media.zoomph.com/instagram/17841461483088745/18004935791405306_thumbnail, , ,50248,3693,3693, ,74,3601,648,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3625,193,84,0,0,0, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:CCM Hockey,Logo AI:Pro Hockey Life,Logo On Asset:Bauer Rinkboards,Logo On Asset:CCM Hockey Rinkboards,Logo On Asset:Pro Hockey Life Rinkboards,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 21:57, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18035557459891789, , ,50248,3703,3703, ,75,3660, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3878,330,48,0,0,0, , ,Pending,"Asset:Digital Overlay,Asset:Rinkboards,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 21:46, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18032700127785671, , ,50248,3830,3830, ,77,3745, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3899,480,182,0,0,0, , ,Pending,"Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 18:47, ,Photo,https://media.zoomph.com/instagram/17841461483088745/17939685764812032, , ,50248,3891,3891, ,78,3834, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3845,206,358,0,0,0, , ,Pending,"Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.84E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 16:02, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18426713467011419, , ,50248,3977,3977, ,80,3834, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3749,218,364,0,0,1, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:CCM Hockey,Logo AI:United Healthcare,Logo On Asset:Bauer Rinkboards,Logo On Asset:United Healthcare Rinkboards,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 14:09, ,Photo,https://media.zoomph.com/instagram/17841461483088745/17908004564944470, , ,50248,4163,4163, ,84,3968, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4018,216,298,0,0,0, , ,Pending,"Asset:Digital Overlay,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/18/2024 14:08, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18000453311602345, , ,50248,4291,4291, ,86,4097, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4124,171,206,0,0,0, , ,Pending,"Asset:Helmet,Asset:Jersey,Logo AI:Bauer,Logo AI:Canadian Tire,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/19/2024 2:05, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18009405524154630, , ,50283,3545,3545, ,71,3450, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3135,269,498,0,0,0, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Discover,Logo On Asset:Bauer Rinkboards,Logo On Asset:Discover Digital Overlay,Logo On Asset:Discover Helmet,Minnesota,Text Mention:League and Teams",Objective, 
Twitter,Twitter_Retweet,1.83E+18,thepwhlofficial,PWHL,1.67E+18,9/10/2024 16:34,RT @PWHL_Toronto: A look back at brand launch day with @natspooner5 🤗 https://t.co/QkZNuhpLUN,Video,https://pbs.twimg.com/media/GXINfb6WMAAK6vz.jpg,https://twitter.com/thepwhlofficial/statuses/1833544558736785546,"https://twitter.com/PWHL_Toronto/status/1833542913265144007/video/1,,",50313, , , , , , , ,0,0,0, ,0,0%,0,0,TRUE,1,0, , , , , , ,6/23/2023 16:07, , , , , , , , ,Rejected,"Asset:Jersey,PWHL,Text Mention:League and Teams",Objective,eng
Instagram,Instagram_Story,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/20/2024 22:53, ,Photo,https://media.zoomph.com/instagram/17841461483088745/17919101006806889, , ,50322,3918,3918, ,79,3783, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3894,174,191,0,0,0, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Asset:On Ice,Logo AI:CCM Hockey,Logo AI:RE/MAX,Logo On Asset:CCM Hockey Rinkboards,Logo On Asset:RE/MAX Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/20/2024 22:05, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18084084754451042, , ,50322,4011,4011, ,81,3920, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4145,258,56,0,0,0, , ,Pending,"Asset:Digital Overlay,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/21/2024 1:42, ,Photo,https://media.zoomph.com/instagram/17841461483088745/17984864195657984, , ,50366,3975,3975, ,80,3887, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3642,251,470,0,0,0, , ,Pending,"Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/23/2024 19:29, ,Video,https://media.zoomph.com/instagram/17841461483088745/18028972729982793_thumbnail, , ,50441,4458,4458, ,90,4374,782,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3959,219,451,0,0,0, , ,Pending,"Asset:On Ice,Asset:Rinkboards,Logo AI:Discover,Logo On Asset:Discover Rinkboards,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/23/2024 19:00, ,Video,https://media.zoomph.com/instagram/17841461483088745/18018845102018553_thumbnail, , ,50441,4587,4587, ,92,4487,805,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4279,352,235,0,0,0, , ,Pending,"Asset:Digital Overlay,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Media,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/23/2024 18:51,"🥳 Wishing our girl, Grace Zumwinkle a happy birthday! 🎉",Photo,https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/439338642_122170950458019370_7277281140146489848_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_ohc=0sr5oRZOqz8Q7kNvgEBDyOQ&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&_nc_gid=Acl_lef_P3zyM31TCTcA-0O&oh=00_AYBkg0UIoWoGGd5mXBZaXFNepg7fUDg3nkZGmwZxkDHDRA&oe=67663EA3,https://www.instagram.com/p/C6HVwmWx9J4/, ,50441,8597,8597, ,1156,8090, ,985,972,6,0,985,0,11.46%,0.02,0.11457, , , , , , , , , , , , , ,6,985, ,7, ,Pending,"Asset:Jersey,Minnesota,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Media,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/23/2024 18:48,🎂Wishing a very happy birthday to Lee Stecklein today! 🥳,Photo,https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/439338730_122170950014019370_2081640537662058355_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=y4-cQZuPvAUQ7kNvgFMtRjU&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&_nc_gid=AdjNxJnLuHvDVNrSK_kw3Nk&oh=00_AYB3zkWd1tE7kB2LjZ7-q-DdXiAqDCzYgUQC6o3zE9IxGg&oe=67662FAC,https://www.instagram.com/p/C6HVcraRk1j/, ,50441,7287,7287, ,895,6923, ,750,740,5,0,750,0,10.29%,0.01,0.10292, , , , , , , , , , , , , ,5,750, ,5, ,Pending,"Asset:Jersey,Minnesota,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.79E+16,pwhl_montreal,LPHF Montréal,1.78E+16,2/7/2024 2:16, ,Photo,https://media.zoomph.com/instagram/17841461579025624/17914069844882193, , ,50452,10009,10009, ,201,9691, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,8575,527,1874,0,0,4, , ,Pending,"Asset:Helmet,Asset:Jersey,Logo AI:Air Canada,Logo AI:Canadian Tire,Logo AI:CCM Hockey,Logo AI:Rogers Wireless,Logo On Asset:Air Canada Jersey,Logo On Asset:Rogers Helmet,Montreal,Text Mention:League and Teams",Objective, 
Twitter,Twitter_Retweet,1.84E+18,thepwhlofficial,PWHL,1.67E+18,9/16/2024 23:45,RT @PWHL_Toronto: Just a couple of hockey legends 🫡 https://t.co/kVanbEjkJ7,Photo,https://pbs.twimg.com/media/GXnpY3iXcAAyehS.jpg,https://twitter.com/thepwhlofficial/statuses/1835827274219671813,"https://twitter.com/PWHL_Toronto/status/1835754944504221758/photo/1,",50460, , , , , , , ,0,0,0, ,0,0%,0,0,TRUE,9,0, , , , , , ,6/23/2023 16:07, , , , , , , , ,Rejected,"PWHL,Text Mention:League and Teams",Objective,eng
Instagram,Instagram_Story,1.81E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/24/2024 1:40, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18081970648415849, , ,50486,5129,5129, ,103,5129, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4418,154,666,0,0,0, , ,Pending,"Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_montreal,LPHF Montréal,1.78E+16,2/7/2024 17:06,👀,Photo,https://media.zoomph.com/instagram/17841461579025624/18060836548503146, , ,50509,9201,9201, ,185,8983, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,7742,518,1694,0,0,2, , ,Pending,"Montreal,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/25/2024 20:42, ,Photo,https://media.zoomph.com/instagram/17841461483088745/17879528748059488, , ,50536,5637,5637, ,113,5565, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5581,176,853,0,0,0, , ,Pending,"Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_sirens,New York Sirens,1.78E+16,12/2/2024 19:10, ,Photo,https://media.zoomph.com/instagram/17841461412831857/17981508335772476, , ,50538,4110,4110, ,83,3982, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3435,81,650,0,0,0, , ,Pending,"Asset:Jersey,New York,Text Mention:League and Teams",Objective, 
Twitter,Twitter_Reply,1.84E+18,thepwhlofficial,PWHL,1.67E+18,10/2/2024 17:25,More sizes 📲 https://t.co/Dx1tr0cogm,Photo,https://pbs.twimg.com/media/GY5tkWnWwAAWBq8.jpg,https://twitter.com/thepwhlofficial/statuses/1841529882029002948,"https://x.com/thepwhlofficial/status/1841529882029002948/photo/1,,",50599,4588,4588, ,181, , ,30,25,1,3,38,8,0.65%,0,0.00828,TRUE,3,1,30,0,1,8,0,38,6/23/2023 16:07, , , , , , , , ,Pending,"Asset:Digital Overlay,PWHL,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.79E+16,pwhl_boston,PWHL Boston,1.78E+16,5/29/2024 18:52, ,Photo,https://media.zoomph.com/instagram/17841461227711357/17866701966129931, , ,50607,15191,15191, ,304,14102, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,15214,1329,829,0,0,7, , ,Pending,"Asset:On Ice,Asset:Rinkboards,Asset:Upper Level LED,Boston,Text Mention:League and Teams",Objective, 
Twitter,Twitter_Tweet,1.86E+18,thepwhlofficial,PWHL,1.67E+18,11/21/2024 16:09,Soon. https://t.co/BNuaAPDmvo,Video, ,https://twitter.com/thepwhlofficial/statuses/1859630236440097067,"https://x.com/thepwhlofficial/status/1859630236440097067/video/1,",50623,9509,9509, ,1065, ,2304,278,242,5,25,320,42,2.92%,0.01,0.03365,TRUE,25,5,278,3,3,42,0,320,6/23/2023 16:07, , , , , , , , ,Pending,"Asset:Helmet,Asset:Jersey,Logo AI:Bauer,Logo On Asset:Bauer Jersey,PWHL,Text Mention:League and Teams",Objective, 
Twitter,Twitter_Tweet,1.86E+18,thepwhlofficial,PWHL,1.67E+18,11/23/2024 20:02,A few more BTS moments for your feed. ✨ https://t.co/IfdtsW9ZUg,Photo,https://pbs.twimg.com/media/GdFI7BwWsAA73N7.jpg,https://twitter.com/thepwhlofficial/statuses/1860413510607348224,"https://x.com/thepwhlofficial/status/1860413510607348224/photo/1,,,,",50632,8320,8320, ,730, , ,188,173,1,10,203,15,2.26%,0,0.0244,TRUE,10,1,188,1,3,15,0,203,6/23/2023 16:07, , , , , , , , ,Pending,"Asset:Jersey,Asset:On Ice,Logo AI:CCM Hockey,PWHL,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/27/2024 21:08,@kpannek @discover,Photo,https://media.zoomph.com/instagram/17841461483088745/18026618780299189, , ,50633,5115,5115, ,103,5115, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4461,418,816,0,0,1, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Asset:Rinkboards,Discover,Logo AI:CCM Hockey,Logo AI:Discover,Logo On Asset:CCM Hockey Rinkboards,Logo On Asset:Discover Digital Overlay,Minnesota,Text Mention:Discover,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/27/2024 19:37,It’s official 👀,Photo,https://media.zoomph.com/instagram/17841461483088745/17926048895783128, , ,50633,5343,5343, ,107,5343, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5642,426,396,0,0,1, , ,Pending,"Minnesota,Text Mention:League and Teams",Objective,eng
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/27/2024 19:18, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18026735237062694, , ,50633,5412,5412, ,109,5412, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5610,294,222,0,0,0, , ,Pending,"Asset:Jersey,Asset:Jumbotron/Scoreboard,Asset:On Ice,Asset:Rinkboards,Asset:Upper Level LED,Logo AI:AIRSUPRA,Logo AI:Gatorade,Logo AI:TRIA Orthopedics,Logo On Asset:Gatorade Rinkboards,Logo On Asset:TRIA Orthopedics Rinkboards,Minnesota,rescan,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/27/2024 18:47, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18063009292529911, , ,50633,5464,5464, ,110,5464, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5511,290,317,0,0,0, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Logo AI:United Healthcare,Logo On Asset:United Healthcare Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.83E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/27/2024 17:35,@jake_bobrowski,Video,https://media.zoomph.com/instagram/17841461483088745/18315726850177543_thumbnail, , ,50633,5518,5518, ,111,5502,968,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5123,464,181,0,0,0, , ,Pending,"Asset:Rinkboards,Logo AI:TRIA Orthopedics,Minnesota,rescan,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.84E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,4/27/2024 17:08,@gracezumwinkle,Photo,https://media.zoomph.com/instagram/17841461483088745/18424780492023540, , ,50633,5710,5710, ,115,5710, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,6087,373,80,0,0,1, , ,Pending,"Asset:Digital Overlay,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Minnesota,Text Mention:League and Teams",Objective, 
Twitter,Twitter_Tweet,1.86E+18,thepwhlofficial,PWHL,1.67E+18,11/28/2024 15:47,Counting down the days! ⏳ https://t.co/Fwz22gpoU4,Photo,https://pbs.twimg.com/media/Gde53AIXEAA7ITZ.jpg,https://twitter.com/thepwhlofficial/statuses/1862161451890233768,"https://x.com/thepwhlofficial/status/1862161451890233768/photo/1,",50638,9759,9759, ,1518, , ,441,395,5,36,484,43,4.52%,0.01,0.0496,TRUE,36,5,441,3,2,43,0,484,6/23/2023 16:07, , , , , , , , ,Pending,"Asset:Jersey,PWHL,Text Mention:League and Teams",Objective,eng
Twitter,Twitter_Reply,1.86E+18,thepwhlofficial,PWHL,1.67E+18,11/30/2024 17:21,All three games this weekend will be available via our broadcast partners and on the PWHL YouTube channel!,Text, ,https://twitter.com/thepwhlofficial/statuses/1862909761567535199, ,50671,4750,4750, ,335, , ,80,70,1,7,87,7,1.68%,0,0.01832,TRUE,7,1,80,1,1,7,0,87,6/23/2023 16:07, , , , , , , , ,Pending,"PWHL,Text Mention:League and Teams",Objective,eng
Twitter,Twitter_Retweet,1.85E+18,thepwhlofficial,PWHL,1.67E+18,11/7/2024 13:41,RT @BauerHockey: THE OFFICIAL LOOK OF THE PWHL IS HERE. Six teams. Six new identities. One collection that represents the future of the wom…,Text, ,https://twitter.com/thepwhlofficial/statuses/1854519433856766213, ,50702, , , , , , , ,0,0,0, ,0,0%,0,0,TRUE,7,0, , ,0, , , ,6/23/2023 16:07, , , , , , , , ,Rejected,"Bauer,PWHL,Text Mention:Bauer,Text Mention:League and Teams",Positive,eng
